BG2020,H202010020,H202010030,H202020010,H202020012,H202020020,H202020040,H202021010,H202030011,H202033010,H202033025,H202060010,H202062010,H202070010,H202070020,H202070030,H202070040,H202070070,H202072010,H202072020,H202081011,H202090012,H202090093,H202091012,H202091093,H202092021
483550027083,1138,646,0.25395,0.0,0.02961,210000,0.15223,0.10681,0.04334,0.02109,0.40773,0.0,0.13313,0.0,0.0,0.39895,0.72291,0.05263,0.0,0.02632,0.223,0.332,1,1,1.0
483550031023,1238,518,0.00727,0.01737,0.0,-1,0.04819,0.24903,0.0,0.05735,0.38288,0.0,0.01636,0.0,0.05818,0.18094,0.44727,0.01737,0.0,0.01737,0.175,0.297,1,1,1.0
483550032021,809,377,0.65513,0.07958,0.07838,257800,0.03548,0.17772,0.15385,0.11372,0.53523,0.0,0.0,0.0,0.0,0.72311,0.60212,0.03979,0.0799,0.17772,0.845,0.702,4,4,1.0
483550030023,792,322,0.20202,0.07764,0.0,286100,0.17769,0.2236,0.17391,0.01894,0.37753,0.0103,0.0,0.0,0.19298,0.34091,0.83208,0.23913,0.11316,0.07764,0.7,0.6,3,3,1.0
483550030024,1435,563,0.20209,0.01421,0.03212,297000,0.01822,0.22202,0.07815,0.04878,0.43554,0.01612,0.01188,0.0,0.04414,0.20627,0.50934,0.06039,0.0,0.07105,0.432,0.45,2,2,1.0
483550030031,2287,987,0.14604,0.0,0.01726,-1,0.07245,0.26748,0.17224,0.07127,0.57543,0.0,0.00872,0.00131,0.0436,0.82618,0.96609,0.07092,0.02894,0.04762,0.759,0.638,4,4,1.0
483550030043,958,363,0.40188,0.02204,0.0504,219600,0.2272,0.11295,0.05234,0.05115,0.60125,0.033,0.69734,0.0,0.12107,0.71712,0.82082,0.20661,0.0,0.15427,0.781,0.653,4,4,1.0
483550030041,1437,405,0.27766,0.0,0.0,377300,0.02384,0.0,0.36543,0.04175,0.4913,0.02687,0.31852,0.0,0.0,0.91232,1.0,0.26914,0.0,0.09383,0.595,0.537,3,3,1.0
483550030042,913,370,0.2322,0.0,0.0873,344000,0.29813,0.21622,0.17297,0.0,0.72399,0.0,0.18224,0.0,0.13551,0.5805,0.7757,0.31081,0.0,0.34865,0.705,0.603,3,3,1.0
483550031013,968,314,0.08058,0.0,0.0,322200,0.26563,0.30892,0.33121,0.03926,0.26756,0.0,0.09719,0.0,0.19693,0.49587,0.75448,0.0,0.0,0.23885,0.399,0.434,2,2,1.0
483550031014,775,350,0.02452,0.0,0.0,344900,0.10674,0.35714,0.0,0.01935,0.29677,0.0,0.0,0.0,0.21525,0.20774,0.89013,0.13143,0.07235,0.04857,0.296,0.377,2,2,1.0
483550031022,2259,799,0.14741,0.02628,0.0434,351400,0.07195,0.14768,0.14768,0.06817,0.46702,0.01473,0.04,0.0,0.11222,0.17486,0.55889,0.07259,0.02101,0.0388,0.688,0.593,3,3,1.0
483550032024,3326,1116,0.06331,0.0,0.06294,201300,0.06745,0.14247,0.23477,0.12568,0.71046,0.03301,0.0,0.02646,0.11779,0.09852,0.14308,0.0,0.0,0.01523,0.327,0.395,2,2,1.0
483550032041,1548,642,0.03488,0.0109,0.00681,350400,0.05014,0.20093,0.02492,0.02778,0.65891,0.00532,0.0,0.0,0.07091,0.11047,0.62229,0.0,0.0,0.0296,0.089,0.225,1,1,1.0
483550032042,1757,965,0.07057,0.0,0.00778,335200,0.02062,0.16788,0.02073,0.06204,0.66534,0.01032,0.0,0.0,0.03693,0.57598,0.98303,0.05907,0.0,0.05078,0.322,0.392,2,2,1.0
483550032062,3365,1378,0.22407,0.05443,0.03555,241600,0.05065,0.1357,0.082,0.06449,0.80951,0.0,0.0,0.0,0.03569,0.74056,0.75297,0.05225,0.0,0.07329,0.582,0.53,3,3,1.0
483550033051,2350,802,0.28681,0.08853,0.03678,232000,0.15575,0.24938,0.24813,0.08128,0.79787,0.01528,0.02306,0.0,0.0267,0.54426,0.79612,0.06733,0.01112,0.10599,0.929,0.772,4,4,1.0
483550033062,898,403,0.169,0.12159,0.03136,311600,0.18194,0.74938,0.0,0.03007,0.54232,0.02985,0.0,0.12361,0.04953,0.32402,0.7217,0.21836,0.0,0.30273,0.743,0.628,3,3,1.0
483550033063,2459,776,0.08499,0.02835,0.0,500000,0.0456,0.0799,0.09278,0.09679,0.88613,0.02386,0.0,0.0,0.06053,0.95649,0.73123,0.11727,0.02062,0.1018,0.764,0.641,4,4,1.0
483550034011,851,379,0.19154,0.0,0.09077,359700,0.09298,0.07916,0.11609,0.02468,0.80259,0.02892,0.0,0.0,0.22336,1.0,0.93033,0.13984,0.06383,0.26913,0.746,0.63,3,3,1.0
483550034012,1634,509,0.21971,0.0,0.10304,360600,0.07577,0.30452,0.24558,0.03794,0.79682,0.04262,0.0,0.0,0.11785,0.31151,0.95321,0.0,0.0,0.18468,0.467,0.469,2,2,1.0
483550034023,2028,497,0.66452,0.0,0.22196,406300,0.28112,0.14688,0.52716,0.14842,0.85355,0.0,0.0,0.0,0.05693,0.82692,0.96395,0.4165,0.0,0.02414,0.84,0.698,4,4,1.0
483550036012,1029,444,0.17881,0.0,0.11594,55900,0.20595,0.30856,0.19595,0.08455,0.63265,0.0,0.0,0.0068,0.04104,0.34736,1.0,0.15315,0.0,0.10811,0.775,0.649,4,4,1.0
483550036014,2616,812,0.27752,0.0234,0.07856,78400,0.19928,0.14286,0.35099,0.09518,0.42355,0.0207,0.14994,0.0,0.04132,0.5776,0.75443,0.08621,0.01728,0.06897,0.914,0.759,4,4,1.0
483550036023,1061,360,0.22903,0.0,0.0048,76000,0.10184,0.23611,0.15278,0.04807,0.55514,0.0,0.0,0.00377,0.0,0.26774,1.0,0.03889,0.0,0.24167,0.451,0.461,2,2,1.0
483550036024,1531,410,0.05095,0.02927,0.0,123000,0.20252,0.09024,0.12439,0.11953,0.83671,0.0,0.12552,0.0,0.14226,0.44873,0.89958,0.02927,0.0,0.08293,0.606,0.544,3,3,1.0
483550037002,621,209,0.08857,0.04306,0.0293,-1,0.14797,0.33014,0.14833,0.06924,0.84702,0.02076,0.1244,0.0,0.0,0.47987,0.9378,0.11483,0.0,0.10526,0.82,0.682,4,4,1.0
483550051031,2560,1171,0.07109,0.0,0.0,119400,0.0262,0.30999,0.09991,0.0332,0.15508,0.0,0.02166,0.0,0.60372,0.29063,0.60135,0.0538,0.0,0.05892,0.277,0.366,2,2,1.0
483550051041,1379,675,0.08992,0.03852,0.03279,90500,0.02646,0.28148,0.08444,0.02973,0.04278,0.0,0.06763,0.0,0.59239,0.4496,0.86534,0.08296,0.0,0.15111,0.566,0.521,3,3,1.0
483550054041,3649,1332,0.00219,0.0,0.04011,96600,0.06836,0.12913,0.0488,0.02932,0.59249,0.00169,0.0,0.00137,0.03618,0.31833,0.1136,0.0,0.00055,0.00751,0.218,0.329,1,1,1.0
483550054061,1095,302,0.01279,0.0,0.086,173900,0.09254,0.49669,0.0894,0.01553,0.55251,0.00835,0.12717,0.01826,0.12717,0.27628,0.60983,0.0,0.0,0.34437,0.386,0.427,2,2,1.0
483550054062,1058,405,0.02836,0.01728,0.02475,-1,0.19213,0.17531,0.0321,0.12571,0.56711,0.02162,0.12874,0.0,0.06897,0.431,0.57011,0.0,0.04907,0.12593,0.709,0.606,3,3,1.0
483550054081,1349,737,0.22239,0.04206,0.05525,132300,0.03097,0.27273,0.0,0.0,0.81468,0.0,0.0,0.0,0.089,0.51668,0.96786,0.02171,0.01756,0.10583,0.567,0.522,3,3,1.0
483550054082,1638,629,0.14957,0.01272,0.02983,67600,0.07191,0.16216,0.19396,0.05983,0.8022,0.0,0.0,0.0,0.05271,0.05189,0.99096,0.04293,0.0,0.0,0.395,0.432,2,2,1.0
483550054083,1184,441,0.0152,0.0,0.10501,115300,0.04633,0.26304,0.11338,0.0625,0.66301,0.00991,0.0,0.0,0.05161,0.44848,0.72043,0.02268,0.0,0.0839,0.432,0.45,2,2,1.0
483550054091,2167,754,0.03922,0.02785,0.01572,-1,0.01606,0.21618,0.09019,0.03553,0.71112,0.02536,0.0,0.0,0.04193,0.10337,0.74841,0.00928,0.0,0.0,0.226,0.334,1,1,1.0
483550054101,1641,590,0.27666,0.14068,0.14748,95500,0.13269,0.50508,0.01525,0.07191,0.70871,0.03743,0.0,0.00427,0.02961,0.48286,0.93257,0.14068,0.0,0.1678,0.867,0.72,4,4,1.0
483550054102,3017,1030,0.0334,0.01748,0.0,76700,0.03923,0.1835,0.04757,0.06265,0.7355,0.03253,0.05131,0.0,0.03918,0.24296,0.91511,0.00777,0.01788,0.04563,0.513,0.493,3,3,1.0
483550054111,2117,823,0.05385,0.0,0.0471,97300,0.03775,0.09842,0.08748,0.07133,0.66982,0.0,0.0,0.0,0.04079,0.67359,0.91375,0.04131,0.0,0.0,0.327,0.395,2,2,1.0
483550054112,746,382,0.12735,0.0,0.0524,97500,0.02691,0.05759,0.07592,0.14343,0.6126,0.03599,0.0,0.0,0.16957,0.96917,0.71957,0.06283,0.0,0.0,0.557,0.517,3,3,1.0
483550054113,858,459,0.10956,0.0,0.11987,93300,0.09652,0.22658,0.0,0.01981,0.55245,0.0107,0.0,0.00816,0.07085,0.35958,1.0,0.08279,0.01093,0.08279,0.554,0.515,3,3,1.0
483550054121,1390,399,0.03155,0.0,0.08514,68900,0.12238,0.29825,0.02506,0.09424,0.5705,0.01033,0.02506,0.01942,0.0,0.21643,0.88722,0.02256,0.0,0.02256,0.457,0.464,2,2,1.0
483550054122,1868,611,0.00706,0.02128,0.11603,120700,0.00559,0.11457,0.03437,0.13383,0.62901,0.0,0.0,0.0,0.0,0.28908,0.61702,0.0,0.05251,0.0,0.413,0.441,2,2,1.0
483550054123,2051,727,0.01121,0.0,0.06548,103600,0.04019,0.23521,0.02613,0.05948,0.63725,0.03836,0.0,0.0,0.01491,0.28718,0.94038,0.0,0.0,0.08253,0.169,0.293,1,1,1.0
483550054131,1991,906,0.08958,0.0,0.02478,29900,0.05732,0.08499,0.01766,0.04068,0.57659,0.02147,0.0,0.0,0.03412,0.67956,0.3081,0.05188,0.0,0.03753,0.248,0.347,1,1,1.0
483550054141,2414,759,0.07249,0.00659,0.00367,23300,0.0057,0.10672,0.16996,0.12842,0.657,0.00095,0.0,0.0,0.08664,0.23115,0.05535,0.0,0.0,0.03689,0.239,0.342,1,1,1.0
483550054151,3044,1336,0.04782,0.01048,0.0,135200,0.10056,0.2021,0.13473,0.06472,0.66032,0.00457,0.0,0.0138,0.11757,0.37941,0.33686,0.01871,0.0,0.06287,0.487,0.479,2,2,1.0
483550054172,4545,1442,0.02134,0.01318,0.02727,76300,0.02097,0.13037,0.05617,0.08669,0.58482,0.0106,0.0,0.00066,0.07267,0.12682,0.11833,0.0,0.00366,0.01318,0.374,0.42,2,2,1.0
483550056032,968,301,0.16116,0.0,0.21512,119300,0.44883,0.32558,0.33223,0.15599,0.97624,0.0,0.0,0.00207,0.15211,0.33126,0.87324,0.0,0.0,0.3289,0.698,0.599,3,3,1.0
483550056042,214,165,0.34112,0.14545,0.0,80600,0.39806,0.30303,0.0,0.0,0.76636,0.03738,0.0,0.11215,0.0,0.12632,1.0,0.0,0.0,0.29091,0.37,0.418,2,2,1.0
483550056043,962,363,0.14553,0.12121,0.14505,-1,0.35158,0.47107,0.08815,0.0,1.0,0.04574,0.04959,0.0,0.0,0.18607,0.82369,0.0,0.0,0.30028,0.528,0.501,3,3,1.0
483550056051,1209,311,0.29363,0.0,0.05794,66500,0.31283,0.36977,0.20257,0.08768,0.98263,0.02992,0.17685,0.0,0.0,0.43424,0.6881,0.20257,0.0,0.55305,0.878,0.729,4,4,1.0
483550056052,1123,327,0.64114,0.19266,0.09636,80600,0.51569,0.29358,0.46177,0.08192,0.98041,0.04268,0.0,0.0,0.28132,0.31077,0.94286,0.3792,0.17062,0.36697,0.994,0.893,4,4,1.0
483550056054,1563,523,0.41843,0.25239,0.22642,79000,0.42259,0.44742,0.3805,0.06142,0.90659,0.07771,0.06696,0.00832,0.22173,0.18194,0.93304,0.19503,0.10732,0.66539,0.999,0.929,4,4,1.0
483550056061,693,285,0.27417,0.2807,0.53394,-1,0.37448,0.58246,0.18246,0.03319,0.84271,0.06716,0.0,0.0,0.16422,0.49928,0.73607,0.17193,0.0,0.2807,0.938,0.781,4,4,1.0
483550058011,2954,915,0.00914,0.0,0.01652,-1,0.06897,0.27322,0.04918,0.03859,0.33649,0.00669,0.11123,0.0,0.04886,0.20244,0.921,0.01749,0.0,0.1541,0.26,0.355,2,2,1.0
483550058031,611,219,0.03273,0.0274,0.0628,-1,0.20773,0.36073,0.10046,0.13912,0.76596,0.02091,0.0898,0.0,0.10612,0.17021,1.0,0.04566,0.0,0.58904,0.829,0.689,4,4,1.0
483550058033,1325,360,0.34642,0.0,0.0,151700,0.09063,0.20278,0.15,0.15396,0.58642,0.0,0.16829,0.0,0.12195,0.46943,0.79024,0.12222,0.0,0.18056,0.662,0.578,3,3,1.0
483550058034,1154,314,0.01906,0.0,0.06639,-1,0.24931,0.40764,0.01911,0.09185,0.72877,0.0,0.30857,0.0,0.10286,0.08146,0.37429,0.13057,0.0,0.23885,0.557,0.517,3,3,1.0
483550059002,1180,351,0.29576,0.03419,0.05,451200,0.38661,0.15385,0.29345,0.0178,0.87288,0.04142,0.33575,0.0,0.15217,0.34407,0.56522,0.0,0.0,0.24501,0.616,0.55,3,3,1.0
483550060001,722,199,0.2964,0.01005,0.11111,675300,0.33693,0.12563,0.52764,0.01524,0.95568,0.02672,0.10385,0.0,0.23462,0.67867,0.75,0.07538,0.02235,0.23116,0.914,0.759,4,4,1.0
483550060002,976,340,0.07992,0.0,0.05596,17700,0.19407,0.3,0.01765,0.0748,0.80738,0.00332,0.16393,0.0,0.20375,0.13627,0.7822,0.0,0.0,0.12647,0.303,0.381,2,2,1.0
483550060003,738,233,0.07114,0.0515,0.01881,281300,0.21285,0.30472,0.0515,0.11924,0.68022,0.06923,0.33509,0.0,0.38522,0.12602,0.64908,0.02575,0.0,0.12446,0.711,0.607,3,3,1.0
483550061003,1420,532,0.24366,0.24248,0.0349,210400,0.18573,0.44925,0.08647,0.04718,0.61549,0.034,0.0193,0.0,0.06667,0.13099,0.97193,0.0188,0.0,0.31391,0.705,0.603,3,3,1.0
483550062022,388,239,0.09893,0.10042,0.0,87000,0.0,0.51883,0.0,0.0,0.0,0.0,0.0,0.0,0.46889,0.26546,0.34889,0.0,0.0,0.0,0.11,0.245,1,1,1.0
483550062032,1172,503,0.12287,0.14115,0.0,84200,0.03696,0.35189,0.0,0.0913,0.02816,0.0,0.0,0.0,0.0,0.37116,0.47515,0.0,0.0,0.16103,0.194,0.312,1,1,1.0
483550032043,934,349,0.00964,0.0,0.0,211500,0.02556,0.04871,0.0,0.09957,0.62099,0.0,0.0,0.0,0.0,0.02998,0.48138,0.0,0.0,0.0,0.016,0.101,1,1,1.0
483550032061,1202,574,0.45258,0.07491,0.0,355300,0.27427,0.28223,0.13415,0.04659,0.60067,0.01483,0.0,0.0,0.0,0.65474,0.88153,0.10279,0.0,0.21254,0.76,0.639,4,4,1.0
483550058041,1250,362,0.1248,0.0,0.0,106000,0.0,0.04972,0.0,0.0616,0.7168,0.0,0.23,0.0,0.095,0.5168,0.725,0.0,0.0,0.0,0.074,0.207,1,1,1.0
483550059001,473,174,0.36152,0.18391,0.14904,564900,0.48361,0.6092,0.2069,0.0,0.83087,0.01057,0.07252,0.0,0.33588,0.0,0.90458,0.0,0.0,0.27586,0.637,0.563,3,3,1.0
483550032051,2139,814,0.2978,0.0,0.13703,227300,0.0,0.11179,0.10565,0.12295,0.72511,0.0,0.01034,0.0,0.06437,0.9252,0.5977,0.02211,0.0,0.0,0.511,0.492,3,3,1.0
483550058032,962,396,0.14761,0.09596,0.0249,444400,0.07703,0.39394,0.06566,0.02079,0.47921,0.0,0.3573,0.0,0.11011,0.17048,0.76404,0.0,0.0,0.13131,0.315,0.388,2,2,1.0
483550058042,1041,327,0.04706,0.0,0.12475,-1,0.09341,0.10092,0.0,0.08549,0.65514,0.02206,0.10627,0.10183,0.10899,0.35615,0.73842,0.0,0.0,0.06422,0.277,0.366,2,2,1.0
483550062011,994,341,0.16801,0.0,0.038,-1,0.0,0.37537,0.0,0.06841,0.20724,0.0,0.0,0.0,0.0,0.23441,0.23167,0.0,0.0,0.0,0.051,0.178,1,1,1.0
483550033031,468,155,0.17308,0.05806,0.16,340000,0.14426,0.29032,0.12903,0.06197,0.78632,0.0,0.0,0.0,0.2439,0.21581,0.89268,0.04516,0.0,0.10323,0.69,0.594,3,3,1.0
483550033041,2805,1182,0.14581,0.0,0.01793,259900,0.09187,0.17259,0.21489,0.09661,0.70267,0.00631,0.0,0.0,0.10455,0.73939,0.95,0.00931,0.0,0.01184,0.557,0.517,3,3,1.0
483550033043,1649,750,0.08005,0.0,0.06994,209700,0.0,0.16133,0.21733,0.05761,0.65555,0.05341,0.0,0.0,0.09639,0.70831,0.96988,0.0,0.02467,0.024,0.643,0.566,3,3,1.0
483550033032,770,285,0.16753,0.07719,0.13316,311600,0.31098,0.18246,0.09123,0.07922,0.82727,0.00846,0.0,0.0,0.13897,0.47273,0.99396,0.25614,0.0,0.33333,0.89,0.738,4,4,1.0
483550054063,2157,616,0.04636,0.01136,0.03683,102300,0.03508,0.2776,0.03571,0.09272,0.63978,0.01073,0.0,0.0,0.00485,0.01901,0.24233,0.00974,0.0,0.02273,0.297,0.378,2,2,1.0
483550033042,2025,669,0.10864,0.0,0.02896,330900,0.07736,0.20329,0.19432,0.09185,0.63506,0.02719,0.0,0.0,0.08856,0.53877,1.0,0.0,0.0,0.06726,0.436,0.452,2,2,1.0
483550033052,2182,1058,0.48946,0.03686,0.13086,383300,0.1419,0.14461,0.34026,0.15307,0.86939,0.02056,0.0,0.0,0.09804,0.77589,0.85166,0.08696,0.01506,0.2051,0.969,0.826,4,4,1.0
483550033061,2153,1179,0.07153,0.00594,0.0098,240200,0.03658,0.20102,0.11959,0.06688,0.6981,0.01145,0.0,0.0,0.10546,0.79935,0.49545,0.14249,0.0,0.1374,0.693,0.596,3,3,1.0
483550034013,1607,458,0.14921,0.0524,0.07606,578100,0.1134,0.27948,0.16594,0.0392,0.78096,0.05181,0.0,0.09085,0.0,0.31211,0.93013,0.0,0.0,0.02183,0.53,0.502,3,3,1.0
483550034021,1029,439,0.14772,0.0,0.14017,-1,0.0563,0.48292,0.1549,0.05734,0.6103,0.00206,0.0,0.0068,0.0911,0.49022,1.0,0.0,0.0,0.24601,0.58,0.529,3,3,1.0
483550034024,572,216,0.32517,0.0,0.14938,-1,0.02692,0.47222,0.2037,0.0,0.93007,0.0,0.0,0.0,0.0,0.06643,1.0,0.0,0.0,0.0,0.152,0.282,1,1,1.0
483550034025,1062,442,0.04143,0.0,0.11069,61800,0.10585,0.6267,0.0,0.08851,0.31638,0.0,0.0,0.0,0.0,0.22693,1.0,0.0,0.0,0.09502,0.189,0.308,1,1,1.0
483550034022,1250,422,0.3176,0.18483,0.11412,247400,0.10615,0.38863,0.22038,0.2152,0.704,0.03262,0.0,0.0,0.17092,0.4144,1.0,0.04265,0.0,0.1872,0.93,0.773,4,4,1.0
483550035001,742,279,0.06199,0.01792,0.05983,-1,0.03817,0.24373,0.1828,0.01482,0.82884,0.0,0.0,0.00809,0.0,0.26766,0.89964,0.01434,0.0,0.05018,0.405,0.437,2,2,1.0
483550035002,1228,409,0.13681,0.06846,0.022,85500,0.37451,0.28851,0.13692,0.0684,0.7671,0.00874,0.29448,0.0,0.1636,0.29642,0.8589,0.07335,0.03885,0.2445,0.915,0.76,4,4,1.0
483550036011,261,169,0.08046,0.0,0.0,-1,0.0,0.0,0.11834,0.0,0.77778,0.0,0.0,0.0,0.25551,1.0,1.0,0.14201,0.0,0.0,0.296,0.377,2,2,1.0
483550036013,2559,619,0.19343,0.0,0.04026,-1,0.13931,0.05493,0.38611,0.04533,0.74639,0.02824,0.0,0.0,0.0,0.31497,0.96607,0.0,0.0,0.0,0.218,0.329,1,1,1.0
483550036021,1202,581,0.11814,0.0,0.04417,-1,0.13168,0.25818,0.07401,0.05657,0.53161,0.06085,0.0,0.0,0.11836,0.57571,1.0,0.02238,0.0,0.08606,0.534,0.504,3,3,1.0
483550036022,2097,617,0.02337,0.0,0.0,39400,0.14509,0.22042,0.08428,0.04912,0.77873,0.0005,0.04457,0.00191,0.14067,0.1204,0.93315,0.0,0.0,0.01621,0.197,0.314,1,1,1.0
483550036032,2219,742,0.07391,0.0,0.03157,-1,0.08551,0.25337,0.08625,0.05318,0.60252,0.0,0.0,0.0,0.08845,0.2073,0.50614,0.01213,0.0,0.02426,0.207,0.321,1,1,1.0
483550036031,2985,1006,0.06198,0.00994,0.11479,116300,0.08491,0.12227,0.14911,0.08476,0.69749,0.01098,0.12211,0.00469,0.06938,0.11781,0.37558,0.06163,0.0,0.06461,0.646,0.568,3,3,1.0
483550037001,2107,667,0.0655,0.01649,0.01098,-1,0.16322,0.26687,0.03298,0.04556,0.77456,0.00497,0.0,0.00475,0.07361,0.2413,0.68333,0.0,0.0,0.03898,0.257,0.353,2,2,1.0
483550054092,1524,514,0.02704,0.0,0.0396,67200,0.08118,0.27626,0.01751,0.03215,0.5853,0.00407,0.0,0.0,0.08865,0.18176,0.92376,0.0,0.0,0.06615,0.108,0.243,1,1,1.0
483550037003,637,319,0.22135,0.0,0.21321,-1,0.08465,0.35737,0.12226,0.0314,0.40659,0.0,0.09632,0.0,0.09632,0.28414,0.84703,0.19122,0.0,0.21944,0.63,0.558,3,3,1.0
483550054042,1286,545,0.13064,0.01835,0.02276,102700,0.00927,0.28991,0.18899,0.05132,0.59798,0.01311,0.0,0.0,0.08403,0.26672,0.16807,0.03303,0.0,0.03303,0.461,0.466,2,2,1.0
483550054071,2155,709,0.07968,0.08322,0.00792,109000,0.07517,0.21862,0.07616,0.10719,0.70534,0.0,0.0,0.0,0.04318,0.29142,0.54926,0.0,0.00559,0.02116,0.511,0.492,3,3,1.0
483550054072,921,312,0.00802,0.0,0.125,-1,0.03789,0.13141,0.03205,0.0836,0.64929,0.00355,0.0,0.0,0.06587,0.2747,0.93114,0.0,0.0,0.06731,0.167,0.292,1,1,1.0
483550054142,1154,552,0.05026,0.0,0.05601,63400,0.03725,0.22283,0.09239,0.07279,0.64211,0.0,0.0,0.0,0.05317,0.46534,0.31732,0.0,0.0,0.01993,0.173,0.296,1,1,1.0
483550054152,3007,793,0.0761,0.0,0.04506,175700,0.06098,0.09962,0.06557,0.08114,0.69837,0.01086,0.0,0.0306,0.0,0.32178,0.37705,0.0,0.0,0.0,0.141,0.274,1,1,1.0
483550054132,916,411,0.10808,0.0,0.0,93600,0.0,0.08516,0.12409,0.07205,0.72598,0.0,0.0,0.0,0.18452,1.0,0.22817,0.0,0.0,0.0,0.228,0.335,1,1,1.0
483550054171,2325,671,0.02151,0.0,0.02446,165000,0.12759,0.08793,0.04173,0.04258,0.83183,0.08311,0.0,0.0,0.06154,0.21419,0.97762,0.02683,0.0,0.01639,0.223,0.332,1,1,1.0
483550054161,2010,583,0.06617,0.01201,0.01615,79400,0.05151,0.24014,0.03945,0.06915,0.44378,0.0,0.0,0.0,0.09892,0.06368,0.38485,0.0,0.0,0.02058,0.125,0.259,1,1,1.0
483550054162,1755,622,0.03419,0.0,0.0,116200,0.01072,0.2717,0.17524,0.02564,0.62792,0.04561,0.0,0.0,0.0,0.01425,0.63826,0.02572,0.0,0.02572,0.181,0.302,1,1,1.0
483550056031,2729,1207,0.21562,0.32974,0.07361,-1,0.12642,0.55261,0.08451,0.03298,0.90912,0.08033,0.0,0.0,0.08491,0.49139,0.98484,0.01574,0.0,0.17647,0.75,0.632,3,3,1.0
483550059003,1129,409,0.16918,0.06601,0.07021,227300,0.22535,0.21271,0.05134,0.04163,0.85917,0.09797,0.2303,0.0,0.17374,0.1364,0.83838,0.0,0.0,0.23716,0.517,0.495,3,3,1.0
483550056041,1261,493,0.03983,0.06085,0.03175,80900,0.18456,0.42799,0.11765,0.08644,0.96669,0.05122,0.02761,0.04441,0.02761,0.04232,0.90138,0.06085,0.0,0.21501,0.827,0.687,4,4,1.0
483550056053,1488,437,0.22513,0.0595,0.03237,23100,0.28962,0.25172,0.23799,0.09543,1.0,0.05498,0.05236,0.0,0.23735,0.37097,0.91623,0.0595,0.0,0.22654,0.922,0.765,4,4,1.0
483550058012,4563,1562,0.02937,0.0,0.00366,86200,0.03137,0.258,0.07682,0.03769,0.33399,0.0,0.0,0.00263,0.1023,0.22149,0.76437,0.0,0.0,0.03009,0.098,0.234,1,1,1.0
483550061001,885,324,0.31073,0.10185,0.0,539400,0.19142,0.34259,0.30556,0.07006,0.95819,0.03888,0.04404,0.0,0.16062,0.39661,0.83679,0.06173,0.0,0.06173,0.844,0.701,4,4,1.0
483550061002,1252,425,0.24498,0.00941,0.17089,417400,0.21599,0.26824,0.21647,0.05511,0.77716,0.0634,0.21611,0.0,0.16503,0.21086,0.85658,0.0,0.0,0.26824,0.68,0.588,3,3,1.0
483550062012,381,185,0.0,0.0,0.0,-1,0.0,0.4973,0.08649,0.0,0.0,0.0,0.0,0.0,0.49728,0.16798,0.46196,0.0,0.0,0.0,0.045,0.168,1,1,1.0
483550062021,535,294,0.20187,0.09184,0.0,-1,0.02559,0.35374,0.0,0.0,0.08224,0.0,0.0,0.0,0.28293,0.24112,0.52927,0.0,0.0,0.08503,0.125,0.259,1,1,1.0
483550062023,554,261,0.04693,0.09962,0.0,489500,0.0,0.19923,0.0,0.0,0.36823,0.0,0.0,0.0,0.0,0.0,0.73946,0.0,0.0,0.0,0.041,0.161,1,1,1.0
483550062031,507,218,0.0,0.0,0.0,257800,0.06329,0.26147,0.0,0.06706,0.0,0.0,0.0,0.0,0.0,0.31558,0.31193,0.0,0.0,0.0,0.029,0.139,1,1,1.0
483550062013,922,353,0.11931,0.0,0.03108,-1,0.03392,0.13031,0.07649,0.06833,0.24946,0.0,0.0,0.0,0.13692,0.34165,0.27873,0.0,0.0,0.0,0.087,0.223,1,1,1.0
483550062041,1464,770,0.0,0.0,0.0,429500,0.0,0.41039,0.0,0.0,0.16872,0.0,0.0,0.0,0.40356,0.0403,0.77149,0.0,0.0,0.03506,0.026,0.132,1,1,1.0
483550062042,557,306,0.0,0.0,0.0,382500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20313,0.49372,0.55208,0.0,0.0,0.0,0.01,0.06,1,1,1.0
483550062043,1151,387,0.0,0.0,0.58504,90600,0.53889,0.17313,0.0,0.0,0.95482,0.0,0.0,0.0,0.19375,0.02085,1.0,0.0,0.0,0.0,0.08,0.215,1,1,1.0
483550062051,1523,893,0.02035,0.0,0.03021,334100,0.0,0.46361,0.0224,0.0,0.24622,0.0,0.0,0.0,0.5566,0.24688,0.68868,0.0,0.0,0.06159,0.067,0.199,1,1,1.0
483550063001,272,110,0.09434,0.13636,0.1194,66900,0.10177,0.46364,0.0,0.0,0.41544,0.0,0.0,0.41544,0.68839,0.42138,0.93768,0.30909,0.0,0.07273,0.703,0.602,3,3,1.0
483550063002,2458,821,0.31041,0.09257,0.0269,476400,0.19575,0.21559,0.30451,0.04272,0.7795,0.0119,0.10436,0.00285,0.05849,0.51244,0.66514,0.23508,0.00245,0.09135,0.92,0.764,4,4,1.0
483550064001,45,12,0.0,0.0,0.0,369700,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.95,1.0,1.0,0.0,0.0,1.0,0.366,0.416,2,2,1.0
483550064002,115,74,0.8087,0.60811,0.0,81700,0.87826,0.60811,0.0,0.0,1.0,0.0,0.0,0.0,0.54601,1.0,0.84049,0.55405,0.0,1.0,0.803,0.669,4,4,1.0
