BG2020,U202020010,U202020013,U202020020,U202020031,U202020033,U202020040,U202020070,U202021010,U202030020,U202030030,U202033010,U202060021,U202060022,U202060023,U202060024,U202062010,U202065010,U202065015,U202065017,U202070010,U202070030,U202070040,U202070060,U202072010,U202020050,U202081021,U202081022,U202090012
482014531002,0.49554,0.01833,0.05089,-9340,-0.0,-117240,921,0.52381,0.579,20.7,0.82697,0.0,0.22415,0.00577,0.71969,0.18155,0.46194,0.465,0.4015,0.0,0.21156,0.97833,3.18,0.17167,0.34313,0.30175,0.15461,0.8123
482139511011,0.05797,0.59558,0.0,-25100,-0.0,-162800,907,0.08531,0.99078,55.6,0.11972,0.0,0.0,0.0,0.0,0.0,0.49473,0.02686,0.4,0.58143,0.03653,0.17378,2.4,0.05055,0.15876,0.17634,0.11828,0.81225
481410011182,0.05271,0.25872,0.11083,-30085,-0.05814,-143200,765,0.05446,0.91026,60.5,0.22727,0.0,0.0,0.0,0.87464,0.04701,0.51994,0.08721,0.45326,0.0,0.15062,0.51744,2.04,0.0,0.23367,0.1983,0.03683,0.81219
480291701013,0.42517,0.32012,0.09727,-12393,-0.0,-95600,787,0.31382,0.66562,28.7,0.59836,0.0,0.07514,0.0,0.83719,0.12934,0.48967,0.27744,0.41399,0.0,0.09392,0.46951,4.87,0.16159,0.43608,0.30813,0.21739,0.81214
481799506002,0.4085,0.23272,0.04887,-18668,-0.0,-68600,730,0.38998,0.7255,24.6,0.248,0.0,0.03247,0.0,0.61393,0.09309,0.53011,0.13153,0.36341,0.06878,0.21561,0.30523,2.86,0.1113,0.2268,0.24311,0.23559,0.81209
480610101032,0.12054,0.52044,0.1413,-19781,-0.0,-104600,706,0.48799,0.59598,37.7,0.1134,0.0,0.0,0.0,0.9256,0.17925,0.41741,0.44414,0.39241,0.02966,0.22246,0.02997,3.66,0.0,0.23474,0.62387,0.07414,0.81203
484530023211,0.26419,0.26,0.11135,-23095,-0.0,-153100,898,0.4449,0.75361,36.8,0.65854,0.0,0.15052,0.0,0.55567,0.04886,0.48351,0.2875,0.61179,0.06164,0.08676,0.4225,2.41,0.2575,0.17966,0.05405,0.0,0.81198
484230004001,0.2324,0.37662,0.19865,-18783,-0.01299,-52800,697,0.34034,0.64276,32.8,0.25843,0.0,0.2988,0.01594,0.51394,0.10555,0.49137,0.09524,0.53361,0.0,0.175,0.41991,2.85,0.2381,0.25714,0.33193,0.11345,0.81192
482150207322,0.23182,0.43966,0.02683,-31126,-0.11379,-142100,673,0.11489,0.84211,45.4,0.25616,0.0,0.0,0.0,0.92785,0.09255,0.62921,0.16897,0.52833,0.0,0.09657,0.10345,2.92,0.07241,0.13968,0.18377,0.0,0.81187
480291802014,0.1143,0.51185,0.02174,-22139,-0.0,-106700,822,0.33091,0.68917,51.8,0.20339,0.0,0.00735,0.0,0.84492,0.05823,0.44719,0.29621,0.42564,0.0,0.02315,0.13981,3.55,0.0,0.26247,0.43419,0.15043,0.81181
482013230003,0.46181,0.0,0.10415,-11137,-0.0,-105246,861,0.40079,0.5814,25.6,0.19231,0.0,0.00474,0.0,0.87812,0.38182,0.43411,0.12567,0.28601,0.0,0.1045,1.0,4.14,0.06822,0.41895,0.27881,0.24897,0.81176
482012302005,0.34833,0.31818,0.07442,-16795,-0.0,-80100,1048,0.04762,1.01,35.2,0.88,0.0,0.97333,0.0,0.0,0.0,0.65167,0.57851,0.76382,0.0,0.1037,0.3595,2.48,0.01653,0.25689,0.47739,0.05025,0.81171
481576714023,0.11917,0.49215,0.0,-34081,-0.0,-208900,1242,0.20216,0.90415,60.6,,0.0,0.46632,0.46114,0.0,0.10622,0.54663,0.07853,0.62136,0.0,0.0,0.07853,2.02,0.0,0.16943,0.06311,0.0,0.81165
480019505002,0.13063,0.41447,0.0,-13344,-0.0,-100900,575,0.32131,0.57207,33.4,0.61333,0.0,0.06306,0.0,0.65766,0.26055,0.4482,0.30263,0.41818,0.0,0.27273,0.27632,2.92,0.22368,0.1349,0.0,0.44848,0.8116
482015333022,0.11348,0.44239,0.05969,-27052,-0.0,-95900,1175,0.39574,0.72931,37.2,0.53403,0.0,0.55544,0.0,0.39927,0.17693,0.47007,0.21906,0.43422,0.0,0.09524,0.20484,2.73,0.0,0.25532,0.19227,0.13707,0.81154
480970011005,0.09294,0.31761,0.0,-34060,-0.04088,-93272,1003,0.09534,0.93632,38.7,0.65657,0.0,0.00861,0.00344,0.13253,0.0,0.61618,0.2044,0.45378,0.0,0.20698,0.78302,1.83,0.03774,0.22048,0.19328,0.12045,0.81149
483396931041,0.18994,0.26214,0.08214,-21620,-0.02219,-95000,1145,0.37302,0.70996,29.7,0.81953,0.02365,0.02407,0.0,0.66598,0.13418,0.53734,0.38003,0.48171,0.18585,0.0,0.36755,3.34,0.0,0.38257,0.21712,0.12607,0.81143
481830107003,0.3236,0.36308,0.0,-13895,-0.0,-65000,423,0.19859,0.70925,49.5,0.375,0.0,0.62287,0.0,0.10097,0.03173,0.46472,0.15385,0.30195,0.09677,0.12634,0.58154,2.53,0.23385,0.23807,0.25,0.17532,0.81138
481130154032,0.21443,0.42206,0.07723,-27988,-0.03075,-173100,1400,0.23318,0.77273,33.2,0.65846,0.0,0.23647,0.0,0.52451,0.13641,0.45301,0.16119,0.4,0.0,0.0,0.85578,2.08,0.38388,0.21927,0.18298,0.1234,0.81133
483090021004,0.06774,0.56682,0.01426,-16386,-0.0,-84100,897,0.16143,0.74985,37.0,0.11364,0.0,0.22579,0.0,0.55734,0.06975,0.53001,0.1828,0.50271,0.04526,0.07921,0.33641,2.59,0.07066,0.19776,0.35986,0.05063,0.81127
484039501001,0.03184,0.59816,0.09538,-24174,-0.09509,-140600,480,0.23401,0.84434,43.2,0.0,0.0,0.02476,0.0,0.0,0.0,0.56014,0.06442,0.44558,0.42573,0.56764,0.10736,2.6,0.0,0.17093,0.36054,0.01361,0.81122
482014216023,0.23441,0.0,0.0,-17419,-0.0,-825313,873,0.53994,0.40089,35.0,0.78947,0.0,0.0,0.0,0.98218,0.57569,0.37194,0.25148,0.26923,0.0,0.18357,1.0,2.66,0.22189,0.44444,0.32601,0.34432,0.81116
482015509011,0.39306,0.23591,0.08447,-17057,-0.03758,-122700,1415,0.32736,0.7537,32.5,0.35048,0.0,0.06143,0.42036,0.27816,0.30993,0.55973,0.22129,0.41927,0.0,0.0,0.36534,3.67,0.02714,0.3335,0.2578,0.02985,0.81111
481350015002,0.2594,0.11696,0.09207,-19946,-0.07602,-121100,1297,0.46254,0.76106,24.0,0.73371,0.0,0.08905,0.0,0.80808,0.09465,0.57356,0.48148,0.36037,0.02162,0.07568,0.60429,3.52,0.03119,0.21465,0.11856,0.32605,0.81105
482150235294,0.33395,0.25041,0.1821,-9916,-0.0,-57900,731,0.34237,0.64966,26.5,0.38626,0.0,0.0,0.0,0.9933,0.27002,0.47022,0.26853,0.34701,0.4575,0.24125,0.08567,4.43,0.09885,0.39069,0.29353,0.2102,0.811
482399501001,0.1766,0.27353,0.05603,-23018,-0.02842,-98100,795,0.30637,0.77967,35.9,0.13187,0.0,0.03805,0.01476,0.52924,0.08154,0.53663,0.10657,0.29833,0.16474,0.18642,0.28597,3.13,0.05506,0.25362,0.05632,0.29528,0.81095
482014224061,0.22643,0.23966,0.0,-22526,-0.0,-118200,855,0.30223,0.7748,34.8,0.38796,0.0,0.3612,0.03233,0.38852,0.13648,0.5641,0.2582,0.66016,0.0,0.07152,0.4679,2.56,0.12696,0.20171,0.1837,0.05511,0.81089
481350010003,0.00524,0.34307,0.01231,-27070,-0.0,-188300,1034,0.28773,0.86663,44.9,0.0,0.01631,0.0,0.00757,0.56727,0.06851,0.56494,0.09672,0.62465,0.0,0.14907,0.22263,3.13,0.04745,0.17407,0.15235,0.09418,0.81084
484690003011,0.24286,0.4793,0.08664,-16428,-0.0,-61900,877,0.23404,0.74224,34.8,0.47328,0.0,0.24037,0.0,0.70311,0.06938,0.48634,0.17865,0.51608,0.22491,0.20588,0.30501,3.38,0.10675,0.29716,0.26206,0.15756,0.81078
482012327032,0.21961,0.08824,0.0,-21865,-0.0,-94258,937,0.5287,0.47262,27.4,0.41503,0.0,0.28697,0.0,0.64567,0.26655,0.40088,0.14439,0.24258,0.0,0.249,0.91979,2.44,0.04813,0.50127,0.19652,0.11975,0.81073
482013118002,0.32418,0.24507,0.07052,-13479,-0.0,-110900,991,0.29443,0.71601,33.1,0.41081,0.0,0.0,0.02478,0.93101,0.14979,0.55325,0.20563,0.44553,0.03548,0.21286,0.36056,4.21,0.04507,0.30748,0.0642,0.20428,0.81067
481410103641,0.09552,0.29299,0.0,-16316,-0.0,-73800,747,0.26074,0.7232,40.1,0.0,0.02339,0.0117,0.04288,0.78363,0.12473,0.54191,0.0,0.40945,0.74208,0.28959,0.19108,3.27,0.0,0.27986,0.14567,0.06693,0.81062
482759502001,0.12385,0.23503,0.04288,-24590,-0.0,-40700,416,0.20997,0.8604,41.3,0.41212,0.0,0.05092,0.0,0.51273,0.0229,0.60316,0.15299,0.53226,0.03886,0.32586,0.09091,2.41,0.03991,0.14709,0.19355,0.11828,0.81057
482013241014,0.29798,0.17358,0.21218,-16158,-0.0,-127700,1154,0.29579,0.81377,34.8,0.40876,0.0,0.0,0.0,0.93846,0.14128,0.48178,0.14508,0.202,0.0,0.06538,0.2228,3.2,0.0285,0.32624,0.14963,0.25187,0.81051
482917011001,0.42502,0.27682,0.08467,-16799,-0.0,-230800,854,0.10417,1.06003,31.8,0.0,0.0,0.00686,0.0,0.21441,0.0,0.74614,0.0,0.6175,0.03683,0.1813,0.0,4.03,0.0,0.21732,0.11,0.055,0.81046
481410008005,0.37026,0.2381,0.00524,-21343,-0.04286,-104200,927,0.39884,0.62187,28.6,0.32203,0.0,0.0,0.0,0.9421,0.29188,0.51751,0.16667,0.42688,0.0,0.04762,0.22857,3.33,0.08095,0.29675,0.02635,0.09486,0.8104
482899501021,0.1976,0.39724,0.0,-26652,-0.02607,-69600,755,0.10526,0.8984,53.5,0.14545,0.0,0.0224,0.0,0.1728,0.04561,0.576,0.04448,0.49168,0.41944,0.13182,0.15644,1.92,0.0,0.152,0.22551,0.07948,0.81035
481677251003,0.21626,0.39404,0.09867,-26657,-0.0,-140200,871,0.16847,0.76098,45.8,0.71053,0.0,0.41301,0.0,0.33333,0.07401,0.53008,0.30795,0.50888,0.0,0.0,0.56623,2.04,0.19536,0.23221,0.33728,0.05621,0.81029
480291304014,0.15168,0.25469,0.30864,-20731,-0.0,-83600,1087,0.23704,0.76857,44.9,0.55882,0.0,0.05708,0.0,0.87256,0.06891,0.56763,0.17962,0.59286,0.0,0.06516,0.63003,3.43,0.04826,0.23784,0.15357,0.0125,0.81024
481130085001,0.19364,0.32508,0.0,-22696,-0.05116,-108700,1017,0.30598,0.7601,41.6,0.36697,0.00618,0.21995,0.00713,0.54632,0.12847,0.49929,0.14851,0.44778,0.01187,0.10089,0.30528,2.96,0.09571,0.27392,0.2449,0.15606,0.81019
481130120003,0.18842,0.33333,0.03478,-13952,-0.0,-107000,948,0.37484,0.67852,28.9,0.65971,0.0,0.38812,0.0,0.55456,0.05235,0.53142,0.35853,0.52548,0.0,0.15407,0.36082,3.31,0.12715,0.33343,0.17047,0.08963,0.81013
480679506012,0.17046,0.63537,0.16926,-25156,-0.0,-73900,606,0.0652,0.80084,59.3,,0.0,0.26414,0.0,0.1173,0.00506,0.45992,0.05008,0.49064,0.326,0.17335,0.21283,1.85,0.23631,0.18814,0.38254,0.0894,0.81008
482012327015,0.45141,0.0,0.21957,-13637,-0.0,-75253,888,0.53333,0.35806,24.0,1.0,0.0,0.10997,0.0,0.89003,0.68526,0.25192,0.24324,0.17125,0.0,0.09123,1.0,3.02,0.06564,0.43257,0.0,0.51988,0.81002
481199502001,0.32796,0.51896,0.02,-21600,-0.03393,-70200,552,0.12773,0.86877,36.8,0.33333,0.0,0.17449,0.0044,0.06158,0.00322,0.56598,0.20359,0.50204,0.05272,0.11951,0.37525,2.6,0.16766,0.16899,0.2449,0.06327,0.80997
480699502001,0.0,0.36453,0.0,-37281,-0.06897,-119700,1219,0.0908,0.99028,55.0,0.0,0.0,0.00389,0.0,0.4033,0.01797,0.60544,0.08128,0.39399,0.05556,0.09778,0.14039,2.41,0.08621,0.21464,0.0265,0.0212,0.80991
482150242091,0.03597,0.32628,0.07519,-15219,-0.0,-82700,631,0.2809,0.59856,36.6,0.0,0.0,0.0,0.0,1.0,0.39896,0.43813,0.14804,0.3101,0.09091,0.14026,0.14199,4.2,0.0,0.38355,0.10453,0.14286,0.80986
484510002002,0.24479,0.40599,0.0,-23872,-0.0,-87800,722,0.24821,0.70573,50.6,0.60748,0.0,0.01562,0.0,0.46875,0.0,0.50521,0.21253,0.43206,0.0,0.08933,0.26703,2.09,0.04087,0.28889,0.10105,0.08014,0.80981
482013234001,0.11379,0.23496,0.12854,-18395,-0.03195,-97400,1352,0.45877,0.7069,27.3,0.18153,0.0,0.0,0.03547,0.78966,0.18437,0.50837,0.10714,0.395,0.0,0.06503,0.27444,3.82,0.02256,0.36282,0.2325,0.115,0.80975
481130119012,0.16345,0.30496,0.04925,-14593,-0.0,-81900,1142,0.37741,0.63532,35.1,0.46014,0.0,0.26571,0.0,0.59918,0.11754,0.51006,0.18582,0.35985,0.0,0.11765,0.24681,3.45,0.06383,0.36457,0.13599,0.24329,0.8097
482150222054,0.188,0.26457,0.15031,-18691,-0.0,-91900,729,0.40511,0.68403,35.9,0.26897,0.0,0.0,0.0,0.94677,0.11217,0.51642,0.30493,0.457,0.08085,0.05106,0.18386,3.96,0.0,0.33102,0.23587,0.04668,0.80964
482012527003,0.0,0.44652,0.0,-41123,-0.06684,-235500,1068,0.16711,0.95266,60.1,0.0,0.0,0.0,0.05799,0.09822,0.01724,0.57751,0.13102,0.61085,0.14249,0.04835,0.02941,2.26,0.08824,0.22876,0.09198,0.12972,0.80959
482012229001,0.49485,0.32692,0.0,-11478,-0.04487,-106375,1109,0.3459,0.65266,33.8,0.0,0.01586,0.0,0.0,0.9437,0.25959,0.44171,0.08654,0.31111,0.34311,0.08504,0.57051,4.04,0.0,0.28809,0.0,0.28333,0.80953
480679501021,0.18397,0.65495,0.11881,-24883,-0.0,-46300,822,0.25707,0.81706,54.1,0.0,0.0,0.0,0.0,0.01953,0.0,0.49332,0.0,0.44944,0.50542,0.1787,0.05495,2.14,0.0,0.09351,0.04494,0.0,0.80948
481851801022,0.31347,0.35793,0.02056,-20431,-0.0,-185800,907,0.28127,0.87145,36.6,0.58631,0.00222,0.0133,0.00355,0.27704,0.05556,0.54078,0.22509,0.51724,0.3916,0.2235,0.2829,2.77,0.0123,0.22954,0.25937,0.12594,0.80943
482939707002,0.04685,0.53125,0.0,-27370,-0.0,-144400,606,0.17797,0.89176,51.6,0.15493,0.00808,0.01616,0.0,0.07593,0.01849,0.51858,0.09375,0.41434,0.24921,0.54574,0.11806,2.15,0.01736,0.13972,0.23108,0.07968,0.80937
482013206012,0.1875,0.02778,0.13349,-16491,-0.0,-87100,796,0.3817,0.57452,30.3,0.69231,0.0,0.00601,0.00962,0.94351,0.30026,0.48197,0.32986,0.4027,0.0,0.17003,0.76389,2.89,0.06597,0.3284,0.24054,0.17568,0.80932
482450110012,0.20821,0.34384,0.08974,-24093,-0.0,-86700,1074,0.12738,0.957,30.5,0.0,0.0,0.0,0.001,0.024,0.04972,0.682,0.07736,0.56573,0.0,0.38121,0.3639,2.85,0.0,0.18255,0.20657,0.1385,0.80926
481576750001,0.45265,0.20925,0.05179,-14198,-0.04623,-96100,949,0.37241,0.68387,25.9,0.46078,0.0,0.11692,0.0,0.81254,0.21434,0.51208,0.3236,0.48776,0.06904,0.08463,0.62774,3.73,0.08273,0.28182,0.3145,0.15066,0.80921
480439504002,0.11553,0.39921,0.05524,-26719,-0.0,-124600,725,0.18401,0.84848,51.0,0.39062,0.0,0.0,0.00852,0.79451,0.0316,0.51136,0.08893,0.48589,0.28975,0.24814,0.26087,2.09,0.05929,0.09723,0.30645,0.08871,0.80915
481130166073,0.44106,0.08082,0.06533,-12255,-0.0,-156521,909,0.16454,0.80837,23.9,0.91949,0.0,0.85095,0.0,0.12319,0.02263,0.69506,0.35816,0.73656,0.0,0.12966,1.0,2.08,0.37718,0.16201,0.19176,0.0,0.8091
484559502003,0.21878,0.45658,0.0,-18287,-0.0,-94100,691,0.15498,0.85714,47.3,0.85106,0.0,0.0,0.0,0.02041,0.0,0.56256,0.06948,0.44192,0.34923,0.43478,0.19355,2.8,0.01985,0.25423,0.0,0.02273,0.80905
483499709012,0.10245,0.3701,0.04117,-24667,-0.05882,-155200,955,0.32821,0.7439,33.0,0.24623,0.0,0.06446,0.0,0.50697,0.22629,0.51916,0.1152,0.47943,0.35867,0.20468,0.375,2.8,0.07843,0.20603,0.21646,0.06977,0.80899
485039504021,0.15109,0.51589,0.02695,-27921,-0.01956,-68900,463,0.13987,0.86291,38.3,0.27143,0.00425,0.00425,0.0,0.08289,0.0,0.56111,0.05623,0.31302,0.13267,0.1901,0.31051,2.3,0.0978,0.15855,0.06925,0.13573,0.80894
482015321011,0.13478,0.04932,0.0,-14372,-0.0,-39500,1014,0.40971,0.57737,26.7,0.0,0.0,0.1822,0.0208,0.74376,0.42129,0.44093,0.0411,0.26693,0.0,0.0,0.83836,3.29,0.17808,0.26444,0.06773,0.18924,0.80888
482015416031,0.10257,0.13162,0.11647,-14659,-0.0,-101500,1313,0.45357,0.90069,26.1,0.24757,0.06053,0.07648,0.16781,0.59261,0.07149,0.55926,0.2708,0.41449,0.0,0.08575,0.10893,4.17,0.0,0.29787,0.12352,0.10214,0.80883
484019512002,0.22419,0.52475,0.10277,-27914,-0.0,-163000,610,0.1649,0.90323,55.0,0.29508,0.0129,0.13871,0.0,0.06613,0.0,0.54355,0.09571,0.62115,0.25989,0.14407,0.12871,2.05,0.0066,0.11732,0.02203,0.05727,0.80877
480291906031,0.32551,0.28505,0.17617,-18952,-0.01636,-102600,1057,0.35914,0.6621,39.0,0.46667,0.02609,0.0,0.0,0.89172,0.09078,0.5062,0.18224,0.46918,0.0,0.09705,0.45093,3.58,0.07243,0.33989,0.36226,0.12579,0.80872
482012203003,0.36844,0.20679,0.05178,-19336,-0.0384,-163600,1041,0.34966,0.68844,32.3,0.62791,0.0,0.0,0.01867,0.948,0.16659,0.53644,0.27622,0.46732,0.03634,0.08883,0.45495,3.32,0.02954,0.32058,0.21665,0.16383,0.80867
481499706024,0.07297,0.45325,0.00485,-26207,-0.01829,-102800,871,0.23815,0.81914,46.4,0.28421,0.0,0.12962,0.00528,0.30821,0.01501,0.53127,0.08537,0.53984,0.02006,0.24074,0.41057,2.45,0.20325,0.12909,0.33171,0.0065,0.80861
482770006003,0.24872,0.24781,0.07927,-16991,-0.0,-36300,706,0.22495,0.69615,37.0,0.52294,0.0,0.38718,0.0,0.12308,0.0,0.56923,0.14286,0.56291,0.04739,0.1872,0.62682,2.27,0.30321,0.31831,0.16887,0.0,0.80856
482450070023,0.36632,0.35495,0.0,-23759,-0.02703,-162500,744,0.18704,0.75859,38.4,0.27778,0.0,0.16151,0.36082,0.03866,0.08732,0.55756,0.08108,0.35841,0.0,0.0,0.75135,2.1,0.16396,0.22433,0.23673,0.11504,0.8085
482013123002,0.59106,0.41595,0.17264,-19911,-0.04558,-111900,703,0.16254,0.78478,39.8,0.73077,0.0,0.92717,0.01087,0.01848,0.0,0.54457,0.16239,0.55118,0.00938,0.34146,0.76638,2.62,0.4188,0.17946,0.14567,0.09449,0.80845
481130182063,0.18551,0.35345,0.05384,-19681,-0.02874,-111500,1597,0.54482,0.56377,33.9,0.23358,0.0,0.02754,0.0,0.81449,0.22859,0.43261,0.15517,0.31721,0.0,0.04396,0.2931,3.97,0.09483,0.37713,0.12091,0.20341,0.80839
480439503001,0.18559,0.43636,0.0,-28033,-0.03247,-220800,713,0.09853,0.9154,45.6,0.13208,0.0,0.00325,0.08623,0.28633,0.00291,0.56725,0.07013,0.53516,0.20443,0.18862,0.45325,2.35,0.12468,0.22297,0.09058,0.02265,0.80834
480990107023,0.09698,0.10131,0.03404,-24398,-0.0,-90500,538,0.09572,0.90733,33.7,0.91753,0.0,0.15733,0.0,0.11853,0.03704,0.65948,0.29085,0.59471,0.0,0.31236,0.83007,1.52,0.26471,0.09457,0.25991,0.0,0.80829
482013135003,0.24848,0.62656,0.09665,-19693,-0.0332,-59500,1275,0.36622,0.80266,35.2,1.0,0.0,0.70339,0.0,0.19007,0.05882,0.45036,0.40249,0.44033,0.0,0.10075,0.44398,3.43,0.04979,0.19875,0.25514,0.0823,0.80823
482090109252,0.0,0.30816,0.0,-32473,-0.0,-204000,1435,0.17077,0.82672,53.7,0.0,0.01984,0.0,0.0,0.84921,0.02513,0.58862,0.13293,0.63589,0.26284,0.0,0.2719,2.28,0.26284,0.22136,0.25261,0.0,0.80818
481130136261,0.13375,0.01831,0.08467,-22818,-0.00704,-143420,1299,0.43087,0.60705,30.0,0.62162,0.00156,0.09539,0.05651,0.65474,0.34956,0.54121,0.17183,0.53654,0.0,0.17824,1.0,2.72,0.0,0.28615,0.43386,0.06475,0.80812
484530410002,0.26425,0.04775,0.0,-20819,-0.0,-210000,1051,0.43492,0.58771,32.7,0.29167,0.0,0.11508,0.13799,0.54358,0.31261,0.50391,0.12219,0.31329,0.05093,0.11553,0.8736,2.51,0.06742,0.27796,0.17847,0.20369,0.80807
481990308004,0.08775,0.27306,0.0,-26572,-0.0369,-68700,866,0.17745,0.92215,56.2,0.45652,0.0,0.27919,0.0,0.00671,0.0,0.59597,0.11439,0.51673,0.04092,0.30691,0.39852,2.32,0.0,0.16166,0.04089,0.0223,0.80801
484391047011,0.26027,0.25895,0.12519,-12644,-0.0,-60000,1018,0.57798,0.57296,24.4,0.24155,0.0,0.0,0.02274,0.9343,0.23436,0.41251,0.16804,0.31239,0.0,0.05714,0.39945,4.36,0.05785,0.30861,0.13787,0.27051,0.80796
482014335071,0.39696,0.0,0.07708,-10116,-0.0,-134648,823,0.09506,0.80982,21.3,0.74286,0.0,0.15906,0.02006,0.68257,0.17007,0.52144,0.32054,0.17381,0.0,0.17038,1.0,2.78,0.24952,0.39799,0.1535,0.25959,0.80791
481899501002,0.11062,0.29749,0.0,-18878,-0.0,-45600,607,0.50388,0.5413,37.6,0.42029,0.00147,0.07227,0.0,0.59587,0.08997,0.4174,0.1828,0.36562,0.06689,0.06689,0.35484,2.43,0.0,0.33406,0.14062,0.2125,0.80785
484850135031,0.0,0.34504,0.05547,-21071,-0.0,-92333,901,0.05763,0.97947,51.5,0.37903,0.0,0.1486,0.0,0.08949,0.0,0.56568,0.20868,0.40268,0.14024,0.2622,0.54339,2.52,0.02893,0.1434,0.14933,0.17282,0.8078
483579503003,0.13463,0.14478,0.07692,-13754,-0.0,-56900,784,0.38088,0.66031,26.6,0.25871,0.0,0.00433,0.0,0.96187,0.31076,0.4948,0.17508,0.30093,0.35537,0.18182,0.36027,3.8,0.0,0.25245,0.13426,0.24074,0.80774
482012530002,0.31709,0.39959,0.1337,-14847,-0.0,-58400,1145,0.24736,0.79706,34.8,0.89381,0.0,0.47397,0.0,0.42857,0.10781,0.53204,0.41822,0.45338,0.3354,0.0,0.66253,3.1,0.0,0.123,0.1254,0.22508,0.80769
481410043133,0.12806,0.26654,0.02493,-24895,-0.04348,-186203,832,0.15209,0.83239,36.4,0.36905,0.0,0.01946,0.02637,0.80038,0.12509,0.57627,0.16068,0.50142,0.0,0.1139,0.69187,3.01,0.02268,0.26379,0.16193,0.06676,0.80763
484391050094,0.35138,0.13333,0.1087,-17279,-0.0,-85400,996,0.50108,0.71727,25.8,0.52817,0.04635,0.12167,0.0,0.80997,0.12256,0.49594,0.24286,0.44173,0.08444,0.06667,0.42381,4.11,0.0619,0.3231,0.26829,0.23035,0.80758
480291602003,0.09215,0.54592,0.14286,-19459,-0.0,-77200,789,0.15217,0.76331,33.6,0.94737,0.0,0.0,0.00148,0.9068,0.08472,0.50888,0.12245,0.58788,0.0,0.04854,0.18367,3.42,0.11735,0.31024,0.17879,0.03939,0.80753
481130165311,0.20953,0.18483,0.0,-21913,-0.0,-77000,1241,0.14222,0.91865,27.6,0.6696,0.0,0.39113,0.0,0.4092,0.05518,0.72145,0.5237,0.62857,0.0,0.19002,0.88152,2.88,0.04265,0.08952,0.16241,0.05263,0.80747
483550033052,0.48946,0.19376,0.13086,-15689,-0.0,-96700,893,0.1419,0.85105,26.7,0.85106,0.0,0.04308,0.06462,0.73923,0.02056,0.62511,0.37618,0.51317,0.0,0.09804,0.74197,2.06,0.08696,0.16328,0.11794,0.01129,0.80742
482013118001,0.2064,0.15575,0.11958,-25024,-0.03186,-89700,1083,0.46574,0.60872,32.4,0.25676,0.0,0.00465,0.08837,0.77616,0.27419,0.45988,0.02124,0.28862,0.1904,0.06457,0.49912,3.04,0.18938,0.30748,0.3039,0.09677,0.80736
481179503003,0.03195,0.39687,0.05226,-15436,-0.0,-64000,781,0.26059,0.7782,21.7,0.14024,0.0,0.0,0.0,0.96898,0.03797,0.55639,0.27937,0.37594,0.08108,0.05897,0.26632,2.78,0.0,0.182,0.02256,0.11529,0.80731
483396934011,0.26408,0.30256,0.12681,-17025,-0.0,-95900,985,0.3601,0.71456,39.3,1.0,0.0,0.52621,0.00194,0.37282,0.0,0.38058,0.11795,0.46058,0.25,0.14474,0.21538,2.62,0.14872,0.51337,0.57676,0.41909,0.80725
484072001032,0.01765,0.47454,0.0,-20465,-0.0,-112300,1679,0.23862,0.90103,44.9,0.27368,0.0,0.14166,0.0,0.07439,0.03962,0.60543,0.13194,0.67305,0.26168,0.3271,0.25694,3.41,0.06019,0.18907,0.11483,0.01595,0.8072
482013304002,0.17806,0.33786,0.04949,-20027,-0.0,-78300,952,0.26385,0.69154,34.8,0.46061,0.0,0.22069,0.0,0.71285,0.15017,0.51034,0.24466,0.38285,0.0,0.03195,0.40971,3.1,0.06408,0.31234,0.13017,0.16233,0.80715
481410043163,0.23776,0.17681,0.04726,-19969,-0.0,-130100,750,0.20984,0.70338,34.5,0.82808,0.0,0.0,0.0,0.95513,0.18294,0.54312,0.45652,0.50392,0.0,0.04959,0.43188,2.49,0.14203,0.25652,0.12402,0.18277,0.80709
482015313001,0.56423,0.0,0.0,-9028,-0.0,-198180,987,0.41813,0.64891,24.0,0.71574,0.0,0.07737,0.0,0.85255,0.27055,0.52701,0.25666,0.42985,0.0,0.08222,1.0,3.32,0.0,0.29672,0.47832,0.0,0.80704
482012230011,0.12296,0.14257,0.10798,-16912,-0.0,-125300,1423,0.50047,0.62977,28.4,0.32911,0.0,0.10078,0.0,0.83342,0.25485,0.51802,0.23422,0.46674,0.0,0.07008,0.09369,3.9,0.03462,0.40182,0.15812,0.23228,0.80698
481130130112,0.05977,0.03409,0.0128,-21493,-0.0,-254729,918,0.30893,0.68972,29.9,0.50877,0.0,0.27199,0.0,0.63331,0.12391,0.55473,0.09975,0.51446,0.01299,0.14286,0.97475,1.88,0.01768,0.37217,0.20638,0.17149,0.80693
483030104181,0.27195,0.44344,0.02523,-35050,-0.03167,-42900,623,0.27647,0.7792,46.5,0.48649,0.0,0.05882,0.0,0.5422,0.01959,0.5243,0.12217,0.53235,0.56616,0.25963,0.14027,2.65,0.0,0.26343,0.24214,0.06285,0.80687
483090009001,0.19933,0.15079,0.02296,-16837,-0.0,-47800,842,0.43493,0.67517,34.9,0.63713,0.0,0.08054,0.0,0.7349,0.20295,0.52953,0.27778,0.62261,0.0,0.03077,0.32738,2.96,0.01786,0.15906,0.48899,0.12628,0.80682
