TRACT2020,ALAND,AWATER,U202020010,U202020013,U202020020,U202020031,U202020033,U202020040,U202020070,U202021010,U202030020,U202030030,U202033010,U202060021,U202060022,U202060023,U202060024,U202062010,U202065010,U202065015,U202065017,U202070010,U202070030,U202070040,U202070060,U202072010,U202020050,U202081021,U202081022,U202090012,C202010020,C202010030,C202010040,C202020010,C202020020,C202020031,C202020050,C202021010,C202030010,C202033010,C202033020,C202060010,C202062010,C202070010,C202070020,C202070050,C202070055,C202072010,C202081010,C202090011,C202090012,C202090021,C202090022,C202090031,C202090032,C202090091,C202090092,C202091011,C202091012,C202092023,H202010020,H202010030,H202020010,H202020012,H202020020,H202020040,H202021010,H202030011,H202033010,H202033025,H202060010,H202062010,H202070010,H202070020,H202070030,H202070040,H202070070,H202072010,H202072020,H202081011,H202090012,H202090093,H202091012,H202091093,H202092021,SETX,FIPSCNTY,airsite_tract,airsite_name
48479001715,7291144,233790,0.12397,0.1153,0.06,-20492.0,-0.00322,-141500.0,1135.0,0.19151,0.62771,27.9,0.19175,0.0,0.00934,0.0,0.98119,0.15975,0.50396,0.14332,0.41817,0.01948,0.0363,0.24621,3.54,0.00367,0.31664,0.1533,0.06137,63.56,7709.0,2177.0,2259.0,0.189,0.06,0.294,0.317,0.192,0.034,0.065,0.332,0.994,0.16,0.019,0.0,0.149,0.075,0.004,0.055,0.7533,64.75999999999999,0.701,0.5883,0.7886,0.6806,4.0,1.0,4.0,3.0,0.0,7709.0,2177.0,0.12397,0.03721,0.06,141500.0,0.19151,0.04502,0.12173,0.08977,0.9939,0.15975,0.01948,0.0,0.0363,0.19133,0.24923,0.00367,0.00191,0.14699,54.900000000000006,0.522,3.0,3.0,1.0,0.0,48479,0.0,
48479001711,52414794,648981,0.09194,0.12835,0.02424,-18166.0,-0.01529,-152000.0,841.0,0.24544,0.63696,25.1,0.18349,0.0,0.00712,0.0,0.9125,0.12011,0.48401,0.11633,0.37543,0.03299,0.05619,0.14691,4.06,0.00765,0.24597,0.14941,0.02622,69.377,7440.0,1831.0,1940.0,0.256,0.024,0.305,0.246,0.245,0.029,0.111,0.396,0.92,0.12,0.033,0.0,0.016,0.1,0.008,0.086,0.7449,64.36,0.7,0.6025,0.7678,0.6646,5.0,1.0,3.0,3.0,1.0,7440.0,1831.0,0.09194,0.01256,0.02424,152000.0,0.24544,0.04861,0.142,0.12379,0.91962,0.12011,0.03299,0.0,0.05619,0.12312,0.27835,0.00765,0.0,0.03878,31.7,0.394,2.0,2.0,1.0,0.0,48479,0.0,
48479001602,8711989,0,0.13759,0.102,0.0727,-30319.0,-0.09199,-281600.0,1125.0,0.06396,0.64555,28.3,0.31383,0.00323,0.02469,0.02528,0.91051,0.07308,0.48744,0.17623,0.45666,0.0,0.12019,0.57696,3.03,0.02914,0.18157,0.13352,0.02518,24.615000000000002,6805.0,2196.0,2496.0,0.23,0.073,0.332,0.182,0.064,0.059,0.132,0.359,0.964,0.073,0.0,0.023,0.359,0.01,0.029,0.067,0.774,66.66,0.7306,0.6166,0.8048,0.6961,2.0,2.0,4.0,3.0,0.0,6805.0,2196.0,0.13759,0.0,0.07227,281600.0,0.06396,0.05601,0.16849,0.09919,0.9637,0.07308,0.0,0.02263,0.12019,0.47632,0.16907,0.02914,0.0,0.0806,48.4,0.486,2.0,2.0,1.0,0.0,48479,0.0,
48479001816,53475647,272442,0.08313,0.38764,0.15667,-14627.0,-0.02327,-100800.0,1188.0,0.3843,0.64357,26.3,0.46237,0.0,0.0,0.0,0.98137,0.23543,0.4824,0.27287,0.42287,0.42226,0.0503,0.2504,5.04,0.00562,0.2889,0.2598,0.03701,92.938,6279.0,1246.0,1312.0,0.412,0.157,0.177,0.289,0.384,0.079,0.07,0.297,0.981,0.235,0.422,0.0,0.0,0.225,0.006,0.109,0.8296,78.10000000000001,0.7951,0.7373,0.8399,0.7898,7.0,6.0,4.0,4.0,1.0,6279.0,1246.0,0.08313,0.01926,0.15667,100800.0,0.3843,0.20465,0.31059,0.08202,0.98137,0.23543,0.42226,0.0,0.0503,0.16961,0.73552,0.00562,0.0,0.11557,62.5,0.57,3.0,3.0,1.0,0.0,48479,0.0,
48479001809,11083574,112818,0.37958,0.16918,0.0607,-11024.0,-0.0,-92600.0,913.0,0.40508,0.61708,20.9,0.49485,0.0,0.01041,0.0,0.98077,0.21838,0.49294,0.34925,0.4913,0.4415,0.0265,0.24791,4.51,0.04564,0.30784,0.29108,0.1135,89.201,10762.0,2388.0,2453.0,0.563,0.061,0.421,0.308,0.405,0.031,0.194,0.458,0.991,0.218,0.442,0.0,0.04,0.153,0.046,0.087,0.9581,95.02000000000001,0.9488,0.9383,0.9686,0.9612,9.0,8.0,4.0,4.0,1.0,10762.0,2388.0,0.37958,0.01801,0.0607,92600.0,0.40508,0.06407,0.36181,0.09283,0.99117,0.21838,0.4415,0.0,0.0265,0.25451,0.35304,0.04564,0.00943,0.26633,80.10000000000001,0.68,4.0,4.0,1.0,0.0,48479,0.0,
48479001714,13664824,3900304,0.09588,0.11132,0.08624,-30088.0,-0.15094,-269100.0,600.0,0.11111,0.57735,25.9,0.08398,0.0,0.01329,0.00968,0.86287,0.15949,0.50664,0.04528,0.4492,0.01818,0.08225,0.12358,3.23,0.00566,0.16374,0.17483,0.04538,36.147,4441.0,1060.0,1155.0,0.111,0.086,0.175,0.164,0.111,0.034,0.034,0.232,0.894,0.159,0.018,0.23,0.042,0.039,0.006,0.074,0.642,50.03999999999999,0.5797,0.4432,0.6369,0.4921,3.0,1.0,3.0,3.0,1.0,4441.0,1060.0,0.09588,0.00377,0.08624,269100.0,0.11111,0.06415,0.04057,0.03715,0.89372,0.15949,0.01818,0.22968,0.08225,0.09676,0.10909,0.00566,0.0,0.14528,17.5,0.308,1.0,1.0,1.0,0.0,48479,0.0,
48339691301,5651025,12857,0.07639,0.34311,0.03486,-64835.0,-0.29382,-326400.0,1879.0,0.01245,0.75831,43.1,0.18196,0.0,0.02546,0.04834,0.16638,0.00141,0.51338,0.09046,0.45176,0.00482,0.03376,0.12289,2.89,0.00686,0.05568,0.09698,0.02128,17.216,4634.0,1603.0,1659.0,0.103,0.035,0.184,0.056,0.012,0.163,0.027,0.266,0.258,0.001,0.005,0.0,0.0,0.0,0.007,0.086,0.0707,6.02,0.0631,0.0699,0.0768,0.0666,0.0,0.0,1.0,1.0,1.0,4634.0,1603.0,0.07639,0.00998,0.03486,326400.0,0.01245,0.28883,0.07049,0.082,0.25766,0.00141,0.00482,0.0,0.03376,0.14091,0.88849,0.00686,0.01619,0.02558,30.599999999999998,0.388,2.0,2.0,1.0,0.0,48339,0.0,
48339692003,11080236,89208,0.00099,0.24256,0.0,-42872.0,-0.18301,-258600.0,1750.0,0.02926,0.6881,31.5,0.17234,0.0,0.0,0.0573,0.14773,0.01953,0.47268,0.0,0.47053,0.0,0.0,0.18519,2.99,0.0,0.01886,0.06274,0.04943,15.559999999999999,4136.0,1377.0,1377.0,0.076,0.0,0.192,0.019,0.029,0.119,0.062,0.269,0.238,0.02,0.0,0.005,0.0,0.0,0.0,0.141,0.087,8.450000000000001,0.081,0.0971,0.0856,0.0838,0.0,0.0,1.0,1.0,1.0,4136.0,1377.0,0.00099,0.0,0.0,258600.0,0.02926,0.23675,0.06245,0.09647,0.23839,0.01953,0.0,0.00508,0.0,0.23572,0.25708,0.0,0.00048,0.10458,13.4,0.277,1.0,1.0,1.0,0.0,48339,0.0,
48339692802,38927460,74944,0.11866,0.20135,0.051,-29390.0,-0.12917,-195600.0,820.0,0.22714,0.66387,31.2,0.30286,0.0,0.04129,0.0028,0.4578,0.09168,0.48033,0.13592,0.38086,0.36527,0.1134,0.19924,3.46,0.04306,0.26257,0.13957,0.17631,60.51299999999999,8211.0,2369.0,2672.0,0.295,0.051,0.173,0.263,0.227,0.084,0.083,0.311,0.547,0.092,0.365,0.002,0.0,0.067,0.043,0.083,0.7805,67.60000000000001,0.7733,0.6952,0.8342,0.7333,3.0,1.0,4.0,3.0,0.0,8211.0,2369.0,0.11866,0.00338,0.051,195600.0,0.22714,0.17349,0.16083,0.09938,0.54695,0.09168,0.36527,0.00158,0.1134,0.1909,0.61639,0.04306,0.00528,0.10806,70.0,0.613,3.0,3.0,1.0,0.0,48339,0.0,
48339692601,13878239,0,0.10111,0.20767,0.06531,-20300.0,-0.01888,-106500.0,1123.0,0.23601,0.55541,36.7,0.58175,0.0,0.00192,0.0,0.5995,0.14365,0.42504,0.2944,0.45616,0.3453,0.06354,0.45074,3.08,0.05369,0.37289,0.37196,0.10851,49.612,5216.0,1695.0,1810.0,0.435,0.065,0.417,0.373,0.236,0.097,0.277,0.244,0.643,0.144,0.345,0.0,0.016,0.092,0.054,0.205,0.9553,91.14999999999999,0.9596,0.9306,0.9628,0.9212,4.0,4.0,4.0,4.0,1.0,5216.0,1695.0,0.10111,0.02006,0.06531,106500.0,0.23601,0.14513,0.28968,0.03374,0.64283,0.14365,0.3453,0.0,0.06354,0.45092,0.72652,0.05369,0.22396,0.10029,74.2,0.64,3.0,3.0,1.0,0.0,48339,0.0,
48439113816,5651808,15809,0.00248,0.27549,0.02811,-68159.0,-0.38889,-410200.0,2190.0,0.00876,0.68586,47.5,0.15781,0.0021,0.01697,0.03565,0.07072,0.0,0.47827,0.07617,0.44368,0.0,0.03642,0.04467,3.0,0.01947,0.0305,0.0879,0.01408,7.7509999999999994,5246.0,1746.0,1812.0,0.005,0.028,0.056,0.03,0.009,0.171,0.056,0.228,0.174,0.0,0.0,0.0,0.014,0.0,0.019,0.079,0.0177,2.09,0.0167,0.0286,0.0178,0.0221,0.0,0.0,1.0,1.0,1.0,5246.0,1746.0,0.00248,0.0,0.02811,410200.0,0.00876,0.26117,0.05613,0.03622,0.17385,0.0,0.0,0.0,0.03642,0.03222,0.69316,0.01947,0.0,0.02062,2.5,0.137,1.0,1.0,1.0,0.0,48439,0.0,
48439113815,5402232,14784,0.00852,0.24908,0.04583,-71824.0,-0.52027,-538600.0,2833.0,0.01776,0.71135,42.9,0.08133,0.0011,0.04077,0.0312,0.07557,0.00134,0.51552,0.0416,0.46223,0.0,0.0,0.01474,3.28,0.01159,0.0416,0.04803,0.00661,7.310999999999999,6378.0,1899.0,1899.0,0.027,0.046,0.059,0.042,0.018,0.129,0.028,0.319,0.168,0.001,0.0,0.023,0.0,0.0,0.012,0.045,0.0474,5.510000000000001,0.0481,0.0704,0.0479,0.0554,1.0,0.0,1.0,1.0,1.0,6378.0,1899.0,0.00852,0.00421,0.04536,538600.0,0.01776,0.18325,0.04265,0.06679,0.16823,0.00134,0.0,0.02273,0.0,0.01155,0.31859,0.01159,0.00212,0.00421,10.0,0.248,1.0,1.0,1.0,0.0,48439,0.0,
48439113519,3050858,2957,0.02268,0.17303,0.033,-43160.0,-0.0916,-275200.0,1566.0,0.05831,0.72987,38.9,0.37132,0.0,0.07168,0.15081,0.11277,0.02852,0.55912,0.15013,0.51693,0.01725,0.01114,0.4671,2.39,0.00327,0.0697,0.10186,0.01523,21.48,6571.0,2751.0,2782.0,0.064,0.033,0.285,0.07,0.058,0.137,0.082,0.215,0.386,0.029,0.017,0.0,0.118,0.008,0.003,0.098,0.3516,24.08,0.3231,0.2453,0.3984,0.2733,0.0,0.0,2.0,1.0,0.0,6571.0,2751.0,0.02268,0.00582,0.033,275200.0,0.05831,0.18248,0.11014,0.03424,0.38639,0.02852,0.01725,0.0,0.01114,0.4182,0.69554,0.00327,0.00952,0.00473,19.3,0.32,1.0,1.0,1.0,0.0,48439,0.0,
48439111407,5368085,4604,0.0676,0.33784,0.0312,-38103.0,-0.11982,-270400.0,1367.0,0.0556,0.6832,39.1,0.20043,0.00348,0.08964,0.0586,0.11459,0.0,0.47636,0.15405,0.42874,0.04538,0.04966,0.07568,3.11,0.04775,0.07949,0.12165,0.03101,29.319,3447.0,1110.0,1168.0,0.108,0.031,0.195,0.079,0.056,0.151,0.064,0.256,0.31,0.0,0.045,0.0,0.0,0.035,0.048,0.108,0.2875,20.76,0.2678,0.2216,0.27,0.1964,0.0,0.0,2.0,1.0,0.0,3447.0,1110.0,0.0676,0.0,0.0312,270400.0,0.0556,0.25586,0.08468,0.05628,0.30954,0.0,0.04538,0.0,0.04966,0.05164,0.80565,0.04775,0.0,0.06036,10.299999999999999,0.25,1.0,1.0,1.0,0.0,48439,0.0,
48439111409,4604458,860,0.06189,0.24436,0.02955,-49891.0,-0.20473,-281100.0,2304.0,0.0281,0.72792,41.0,0.17898,0.0,0.13434,0.13113,0.12245,0.0161,0.52962,0.12438,0.49692,0.0,0.01411,0.05118,2.92,0.02256,0.07297,0.14383,0.00713,20.718,5300.0,1817.0,1843.0,0.067,0.03,0.145,0.073,0.028,0.136,0.041,0.238,0.434,0.016,0.0,0.0,0.0,0.009,0.023,0.074,0.0885,5.93,0.0661,0.0549,0.1007,0.07,0.0,0.0,1.0,1.0,1.0,5300.0,1817.0,0.06189,0.00385,0.02946,281100.0,0.0281,0.22785,0.06935,0.06264,0.43358,0.0161,0.0,0.0,0.01411,0.0566,0.44818,0.02256,0.0,0.01871,7.8,0.225,1.0,1.0,1.0,0.0,48439,0.0,
48439121906,1400809,0,0.31655,0.1242,0.0789,-16765.0,-0.01354,-139100.0,1061.0,0.33256,0.71507,24.8,0.44127,0.0,0.19011,0.02863,0.56276,0.20358,0.51168,0.21099,0.38623,0.0,0.11612,0.72691,3.48,0.03822,0.36578,0.23752,0.11088,79.59,4366.0,1256.0,1421.0,0.53,0.079,0.497,0.366,0.333,0.06,0.153,0.391,0.802,0.204,0.0,0.0,0.279,0.17,0.038,0.081,0.9099,87.78,0.9031,0.888,0.9101,0.8781,8.0,6.0,4.0,4.0,1.0,4366.0,1256.0,0.31655,0.01354,0.0789,139100.0,0.33256,0.13774,0.22134,0.14384,0.80211,0.20358,0.0,0.0,0.11612,0.75309,0.89726,0.03822,0.00849,0.13296,89.2,0.751,4.0,4.0,1.0,0.0,48439,0.0,
48439113633,2996688,9936,0.01892,0.23536,0.0468,-64939.0,-0.35541,-393200.0,1728.0,0.00833,0.77698,44.9,0.11527,0.0,0.00756,0.11466,0.05943,0.00283,0.5945,0.05973,0.54785,0.0,0.0,0.13187,2.82,0.01774,0.04032,0.0887,0.0,18.183,4762.0,1691.0,1691.0,0.028,0.047,0.094,0.04,0.008,0.148,0.046,0.258,0.199,0.003,0.0,0.0,0.079,0.0,0.018,0.049,0.0496,4.25,0.0474,0.0542,0.0527,0.0447,0.0,0.0,1.0,1.0,1.0,4762.0,1691.0,0.01892,0.01715,0.0468,393200.0,0.00833,0.22413,0.04554,0.03444,0.19887,0.00283,0.0,0.0,0.0,0.10731,0.86753,0.01774,0.0,0.04376,5.7,0.201,1.0,1.0,1.0,0.0,48439,0.0,
48439111203,16941471,62420,0.06024,0.27421,0.09289,-31674.0,-0.05744,-200200.0,1699.0,0.07722,0.79569,33.9,0.40462,0.00397,0.12108,0.0041,0.34127,0.01222,0.56835,0.21761,0.52183,0.03608,0.06471,0.34382,3.11,0.0826,0.18058,0.09164,0.0123,52.674,7557.0,2385.0,2550.0,0.09,0.093,0.281,0.181,0.077,0.116,0.125,0.318,0.53,0.012,0.036,0.017,0.101,0.049,0.083,0.142,0.865,73.9,0.8701,0.7707,0.9022,0.7854,1.0,0.0,4.0,3.0,0.0,7557.0,2385.0,0.06024,0.02977,0.09289,200200.0,0.07722,0.21384,0.1761,0.11168,0.53037,0.01222,0.03608,0.01694,0.06471,0.29775,0.45569,0.0826,0.0,0.07883,64.4,0.581,3.0,3.0,1.0,0.0,48439,0.0,
48439111314,5172170,26420,0.08754,0.16131,0.05106,-36070.0,-0.16643,-309900.0,2303.0,0.01858,0.68007,33.8,0.19298,0.00861,0.37047,0.05078,0.14447,0.00483,0.52564,0.14312,0.49027,0.00413,0.01651,0.05268,3.79,0.00233,0.07845,0.06754,0.02376,21.319,8133.0,2145.0,2181.0,0.111,0.051,0.114,0.078,0.019,0.07,0.061,0.373,0.598,0.005,0.004,0.0,0.0,0.003,0.002,0.08,0.1557,12.27,0.113,0.1037,0.174,0.1336,1.0,1.0,1.0,1.0,1.0,8133.0,2145.0,0.08754,0.0,0.05106,309900.0,0.01858,0.1049,0.13333,0.08398,0.59793,0.00483,0.00413,0.0,0.01651,0.06308,0.02384,0.00233,0.0,0.00979,8.3,0.231,1.0,1.0,1.0,0.0,48439,0.0,
48433950300,2373238700,10177387,0.09204,0.3724,0.03626,-23300.0,-0.0189,-53200.0,600.0,0.18388,0.80524,40.8,0.29064,0.0,0.01771,0.0,0.2415,0.00229,0.52833,0.10208,0.52388,0.12425,0.36798,0.19849,2.59,0.03403,0.20278,0.16643,0.09696,80.352,1412.0,529.0,837.0,0.267,0.036,0.123,0.203,0.184,0.205,0.021,0.271,0.263,0.002,0.124,0.03,0.0,0.051,0.034,0.153,0.6725,52.01,0.6898,0.5624,0.6671,0.5075,1.0,0.0,3.0,3.0,1.0,1412.0,529.0,0.09204,0.04537,0.03611,53200.0,0.18388,0.32325,0.11153,0.07224,0.26346,0.00229,0.12425,0.03045,0.36798,0.16216,0.96177,0.03403,0.0,0.14745,60.9,0.56,3.0,3.0,1.0,0.0,48433,0.0,
48167720302,11342981,29546,0.01897,0.39069,0.04697,-48466.0,-0.23186,-297600.0,1175.0,0.03026,0.74037,43.2,0.16227,0.0,0.05132,0.08548,0.14319,0.0,0.50909,0.05614,0.3956,0.00779,0.05234,0.20539,3.08,0.10589,0.09558,0.09624,0.01532,30.872,6879.0,2191.0,2312.0,0.073,0.047,0.213,0.096,0.03,0.192,0.041,0.265,0.287,0.0,0.008,0.019,0.112,0.003,0.106,0.098,0.4684,36.8,0.4601,0.3938,0.5156,0.4074,0.0,0.0,2.0,2.0,1.0,6879.0,2191.0,0.01897,0.02647,0.04697,297600.0,0.03026,0.32451,0.05614,0.03969,0.28696,0.0,0.00779,0.01904,0.05234,0.16079,0.82699,0.10589,0.01036,0.01597,37.5,0.426,2.0,2.0,1.0,0.0,48167,0.0,
48471790103,198864484,6219726,0.07606,0.37537,0.01832,-35821.0,-0.02434,-146600.0,1013.0,0.06201,0.71559,39.7,0.14937,0.00242,0.16183,0.0,0.08557,0.00641,0.48493,0.0667,0.37252,0.29199,0.20878,0.20789,2.61,0.01509,0.11074,0.33717,0.09214,38.872,5376.0,2054.0,2596.0,0.164,0.018,0.124,0.111,0.062,0.159,0.027,0.189,0.256,0.006,0.292,0.002,0.0,0.016,0.015,0.106,0.2576,19.32,0.2476,0.2097,0.2823,0.2106,1.0,1.0,2.0,1.0,0.0,5376.0,2054.0,0.07606,0.00584,0.01832,146600.0,0.06201,0.22931,0.04625,0.07199,0.25614,0.00641,0.29199,0.00223,0.20878,0.26976,0.77928,0.01509,0.0,0.10906,23.1,0.345,1.0,1.0,1.0,0.0,48471,0.0,
48471790101,354636895,15411173,0.16104,0.362,0.02247,-10345.0,-0.09154,-152600.0,1163.0,0.19314,0.30061,45.9,0.22745,0.00257,0.23767,0.00514,0.27247,0.02545,0.16672,0.11373,0.42184,0.38439,0.29659,0.1387,3.01,0.02635,0.18793,0.24943,0.08161,8.615,6610.0,721.0,1025.0,0.26,0.022,0.143,0.188,0.193,0.115,0.058,0.088,0.526,0.025,0.384,0.671,0.017,0.036,0.026,0.145,0.6869,54.14,0.6665,0.5458,0.6794,0.5305,3.0,2.0,3.0,3.0,1.0,6610.0,721.0,0.16104,0.00832,0.02227,152600.0,0.19314,0.35922,0.08044,0.01921,0.52602,0.02545,0.38439,0.67141,0.29659,0.13766,0.64,0.02635,0.0,0.22607,41.099999999999994,0.446,2.0,2.0,1.0,0.0,48471,0.0,
48471790102,91956474,2128012,0.12744,0.26029,0.01965,-26253.0,-0.04741,-137000.0,884.0,0.20099,0.72558,38.4,0.38835,0.0,0.06716,0.00885,0.22527,0.01033,0.54579,0.13596,0.50768,0.52082,0.26107,0.12791,2.89,0.05456,0.23075,0.26587,0.06747,68.396,3276.0,1118.0,1513.0,0.247,0.02,0.305,0.231,0.201,0.125,0.081,0.209,0.301,0.01,0.521,0.014,0.0,0.04,0.055,0.092,0.6909,53.849999999999994,0.7029,0.5789,0.6703,0.5171,2.0,1.0,3.0,3.0,1.0,3276.0,1118.0,0.12744,0.01163,0.01965,137000.0,0.20099,0.20751,0.10733,0.05433,0.30128,0.01033,0.52082,0.01404,0.26107,0.11393,0.54131,0.05456,0.0,0.16995,38.6,0.433,2.0,2.0,1.0,0.0,48471,0.0,
48113012603,922005,0,0.11916,0.28209,0.0393,-27318.0,-0.06757,-139500.0,1366.0,0.23931,0.69432,36.2,0.16364,0.0,0.01659,0.00754,0.69532,0.15261,0.54751,0.06588,0.41873,0.02999,0.11244,0.07939,3.36,0.04392,0.24233,0.19376,0.13132,79.56,1989.0,592.0,667.0,0.254,0.039,0.292,0.242,0.239,0.119,0.005,0.278,0.724,0.153,0.03,0.0,0.0,0.029,0.044,0.035,0.5885,47.52,0.5341,0.4416,0.5135,0.4055,2.0,0.0,3.0,2.0,0.0,1989.0,592.0,0.11916,0.02872,0.0393,139500.0,0.23931,0.23986,0.07601,0.02815,0.72448,0.15261,0.02999,0.0,0.11244,0.08296,0.98801,0.04392,0.0,0.08446,39.7,0.439,2.0,2.0,1.0,0.0,48113,0.0,
48039663800,5426387,290347,0.13955,0.17617,0.09563,-33692.0,-0.14274,-215900.0,1170.0,0.17038,0.66249,29.7,0.44059,0.0,0.06622,0.0,0.59753,0.05135,0.5119,0.13291,0.44648,0.0,0.09405,0.46638,2.48,0.03814,0.25761,0.24249,0.20202,40.791,6388.0,2543.0,2807.0,0.269,0.096,0.268,0.258,0.17,0.087,0.058,0.227,0.682,0.051,0.0,0.013,0.252,0.008,0.038,0.087,0.7277,59.040000000000006,0.6996,0.5797,0.7746,0.6378,1.0,0.0,3.0,3.0,1.0,6388.0,2543.0,0.13955,0.01376,0.09563,215900.0,0.17038,0.15729,0.17499,0.06403,0.6819,0.05135,0.0,0.01284,0.09405,0.44101,0.56288,0.03814,0.0,0.14392,57.599999999999994,0.539,3.0,3.0,1.0,0.0,48039,0.0,
48039663900,3260049,23768,0.09856,0.23881,0.0699,-22051.0,-0.01617,-92900.0,993.0,0.35018,0.67618,32.4,0.36391,0.0,0.07306,0.0,0.71766,0.15181,0.47412,0.16791,0.41998,0.10276,0.1116,0.50249,3.19,0.03731,0.28087,0.23873,0.28117,79.106,2628.0,804.0,905.0,0.194,0.07,0.261,0.281,0.35,0.137,0.106,0.288,0.791,0.152,0.103,0.023,0.305,0.087,0.037,0.125,0.9712,93.67,0.971,0.9439,0.9617,0.9225,3.0,0.0,4.0,4.0,1.0,2628.0,804.0,0.09856,0.01617,0.0699,92900.0,0.35018,0.17662,0.14801,0.06507,0.79072,0.15181,0.10276,0.02321,0.1116,0.3806,0.93039,0.03731,0.0,0.22388,70.7,0.617,3.0,3.0,1.0,0.0,48039,0.0,
48039664200,117146329,110124307,0.19303,0.42091,0.09726,-34485.0,-0.07216,-172500.0,897.0,0.13031,0.66772,49.9,0.52717,0.0,0.05005,0.00496,0.20604,0.02233,0.40938,0.09343,0.40516,0.18933,0.55985,0.2729,2.04,0.0222,0.21522,0.2009,0.17621,40.381,2218.0,1081.0,2456.0,0.298,0.097,0.337,0.215,0.13,0.228,0.047,0.17,0.294,0.022,0.189,0.007,0.018,0.03,0.022,0.222,0.8525,69.81,0.8807,0.7648,0.8397,0.6784,2.0,2.0,4.0,3.0,0.0,2218.0,1081.0,0.19303,0.01295,0.09726,172500.0,0.13031,0.35153,0.08973,0.03066,0.29441,0.02233,0.18933,0.00676,0.55985,0.30413,0.65635,0.0222,0.0,0.13043,49.0,0.489,2.0,2.0,1.0,0.0,48039,0.0,
48309001600,8938611,79680,0.20317,0.29297,0.04636,-20422.0,-0.02306,-85700.0,720.0,0.29201,0.7162,37.0,0.42587,0.0,0.1958,0.037,0.35658,0.09332,0.50731,0.09658,0.46786,0.08497,0.07899,0.67207,2.37,0.06991,0.31166,0.25999,0.18804,74.872,6568.0,2775.0,3013.0,0.378,0.046,0.294,0.312,0.292,0.162,0.07,0.222,0.603,0.093,0.085,0.0,0.236,0.059,0.07,0.146,0.9077,80.75,0.9113,0.8339,0.941,0.8552,2.0,0.0,4.0,4.0,1.0,6568.0,2775.0,0.20317,0.03351,0.04636,85700.0,0.29201,0.19207,0.10559,0.0472,0.60292,0.09332,0.08497,0.0,0.07899,0.58511,0.91105,0.06991,0.03198,0.22306,79.4,0.675,4.0,4.0,1.0,0.0,48309,0.0,
48309001900,11238224,236294,0.53677,0.14973,0.08406,-11459.0,-0.0,-92600.0,838.0,0.30467,0.75241,22.0,0.73045,0.00073,0.19278,0.00926,0.3104,0.01101,0.60719,0.22162,0.54402,0.0,0.09103,0.85374,2.73,0.05949,0.13193,0.31022,0.0407,71.238,5509.0,2017.0,2219.0,0.653,0.084,0.573,0.132,0.305,0.052,0.153,0.2,0.57,0.011,0.0,0.0,0.341,0.038,0.059,0.074,0.7495,57.699999999999996,0.7347,0.5816,0.7563,0.5792,4.0,2.0,3.0,3.0,1.0,5509.0,2017.0,0.53677,0.01884,0.08315,92600.0,0.30467,0.10511,0.176,0.09348,0.56979,0.01101,0.0,0.0,0.09103,0.8566,0.60793,0.05949,0.0,0.11056,69.8,0.612,3.0,3.0,1.0,0.0,48309,0.0,
48085030604,4682226,99064,0.0032,0.21404,0.03018,-34819.0,-0.17554,-277400.0,2121.0,0.09099,0.54871,32.4,0.22398,0.00496,0.23635,0.00992,0.21572,0.02506,0.41264,0.12231,0.39342,0.0,0.0112,0.24122,3.55,0.0,0.07184,0.09806,0.02466,10.549,3829.0,883.0,893.0,0.075,0.03,0.212,0.072,0.091,0.084,0.097,0.293,0.508,0.025,0.0,0.181,0.0,0.071,0.0,0.11,0.4225,29.09,0.3778,0.2805,0.3874,0.262,1.0,1.0,2.0,2.0,1.0,3829.0,883.0,0.0032,0.0,0.0301,277400.0,0.09099,0.14949,0.11212,0.05171,0.50849,0.02506,0.0,0.18073,0.0112,0.2547,0.2542,0.0,0.00234,0.02265,11.600000000000001,0.263,1.0,1.0,1.0,0.0,48085,0.0,
48085030202,151377249,2417266,0.04873,0.21079,0.02237,-59373.0,-0.24621,-366900.0,1563.0,0.05286,0.68329,42.1,0.15385,0.00227,0.00935,0.04533,0.19745,0.01093,0.49263,0.06492,0.41565,0.09535,0.08062,0.1172,2.98,0.00422,0.11331,0.14103,0.07823,14.915999999999999,3530.0,1186.0,1290.0,0.083,0.022,0.123,0.113,0.053,0.124,0.028,0.219,0.275,0.011,0.095,0.0,0.0,0.053,0.004,0.074,0.158,10.11,0.1449,0.1104,0.1541,0.0974,0.0,0.0,1.0,1.0,1.0,3530.0,1186.0,0.04873,0.02782,0.02237,366900.0,0.05286,0.1973,0.05565,0.06686,0.27507,0.01093,0.09535,0.0,0.08062,0.12748,0.49612,0.00422,0.00642,0.05396,22.400000000000002,0.341,1.0,1.0,1.0,0.0,48085,0.0,
48085030802,4356947,98355,0.16029,0.22393,0.05277,-23172.0,-0.02355,-243600.0,1091.0,0.26077,0.68368,32.3,0.43526,0.00442,0.14548,0.0,0.41637,0.13401,0.50298,0.24363,0.42642,0.01287,0.13616,0.6814,2.82,0.08938,0.24723,0.16363,0.11843,58.18299999999999,5877.0,2081.0,2409.0,0.332,0.053,0.437,0.247,0.261,0.113,0.099,0.262,0.616,0.134,0.013,0.0,0.189,0.078,0.089,0.128,0.9234,82.99,0.9274,0.8568,0.9366,0.8486,3.0,0.0,4.0,4.0,1.0,5877.0,2081.0,0.16029,0.04517,0.05277,243600.0,0.26077,0.16386,0.15185,0.06806,0.61596,0.13401,0.01287,0.0,0.13616,0.64438,0.78995,0.08938,0.0,0.22922,79.60000000000001,0.677,4.0,4.0,1.0,0.0,48085,0.0,
